Brand,Model,Generation,Spec-model,Acceleration 0-100 km/h,1/4tb mile ET
Hyundai,Santa Fe,"Santa Fe II (CM, facelift 2009)",9.5 sec ,15.711
Hyundai,Accent,Accent V,16.279
Hyundai,Accent,Accent V,16.056
Hyundai,Accent,Accent V,15.943
Hyundai,Accent,Accent V,15.592
Hyundai,Accent,Accent V,not known
Hyundai,Accent,Accent V,not known
Hyundai,Accent,Accent V,not known
Hyundai,Accent,Accent V,not known
Hyundai,Elantra,Elantra GT,14.363
Hyundai,Elantra,Elantra GT,14.292
Hyundai,Elantra,Elantra GT,15.288
Hyundai,Elantra,Elantra GT,15.225
Hyundai,Galloper,Galloper,not known
Hyundai,i30,i30 III Fastback,6.1 sec ,13.134
Hyundai,i30,i30 III Fastback,6.4 sec ,not known
Hyundai,i30,i30 III Fastback,10.1 sec ,16.333
Hyundai,i30,i30 III Fastback,10.4 sec ,16.224
Hyundai,i30,i30 III Fastback,9.4 sec ,15.885
Hyundai,i30,i30 III Fastback,9.5 sec ,15.885
Hyundai,i30,i30 III Fastback,9.1 sec ,15.769
Hyundai,i30,i30 III Fastback,9.2 sec ,15.769
Hyundai,i30,i30 III Fastback,11.3 sec ,16.548
Hyundai,i30,i30 III Fastback,11.5 sec ,16.548
Hyundai,i10,i10 I (facelift 2011),13.8 sec ,16.809
Hyundai,i10,i10 I (facelift 2011),12.2 sec ,16.653
Hyundai,i10,i10 I (facelift 2011),17.1 sec ,18.096
Hyundai,i10,i10 I (facelift 2011),15 sec ,17.871
Hyundai,i10,i10 I (facelift 2011),14.8 sec ,17.688
Hyundai,i20,i20 II Active (facelift 2018),11.6 sec ,16.706
Hyundai,i20,i20 II Active (facelift 2018),10.7 sec ,16.0
Hyundai,i20,i20 II Active (facelift 2018),10.2 sec ,15.711
Hyundai,i20,i20 II Active (facelift 2018),11.7 sec ,17.012
Hyundai,i20,i20 II Active (facelift 2018),10.8 sec ,16.809
Hyundai,i20,i20 II (GB facelift 2018),12.8 sec ,17.641
Hyundai,i20,i20 II (GB facelift 2018),13.6 sec ,18.315
Hyundai,i20,i20 II (GB facelift 2018),10.5 sec ,16.279
Hyundai,i20,i20 II (GB facelift 2018),10.2 sec ,16.056
Hyundai,i20,i20 II (GB facelift 2018),11.4 sec ,17.211
Hyundai,i20,i20 II (GB facelift 2018),10.8 sec ,17.012
Hyundai,Sonata,"Sonata V (NF, facelift 2008)",15.472
Hyundai,Sonata,"Sonata V (NF, facelift 2008)",15.411
Hyundai,Sonata,"Sonata V (NF, facelift 2008)",7.7 sec ,14.002
Hyundai,Sonata,"Sonata V (NF, facelift 2008)",11.6 sec ,16.706
Hyundai,Sonata,"Sonata V (NF, facelift 2008)",10.7 sec ,16.653
Hyundai,Sonata,"Sonata V (NF, facelift 2008)",11.4 sec ,15.769
Hyundai,Sonata,"Sonata V (NF, facelift 2008)",9.9 sec ,15.769
Hyundai,Sonata,"Sonata V (NF, facelift 2008)",11.6 sec ,15.769
Hyundai,Sonata,"Sonata V (NF, facelift 2008)",15.769
Hyundai,Accent,Accent IV Hatchback,15.592
Hyundai,Accent,Accent IV Hatchback,15.532
Hyundai,Accent,Accent IV Hatchback,15.035
Hyundai,Accent,Accent IV Hatchback,14.905
Hyundai,Elantra,Elantra IV,not known
Hyundai,Elantra,Elantra IV,not known
Hyundai,Elantra,Elantra IV,12.2 sec ,16.056
Hyundai,Elantra,Elantra IV,10.5 sec ,16.056
Hyundai,Elantra,Elantra IV,12.1 sec ,18.613
Hyundai,H-1,H-1 I Starex,19.942
Hyundai,H-1,H-1 I Starex,19.757
Hyundai,H-1,H-1 I Starex,20.371
Hyundai,H-1,H-1 I Starex,20.371
Hyundai,H-1,H-1 I Starex,21.5 sec ,21.591
Hyundai,H-1,H-1 I Starex,12.8 sec ,18.14
Hyundai,H-1,H-1 I Starex,12.8 sec ,18.096
Hyundai,H-1,H-1 I Starex,12.8 sec ,18.096
Hyundai,H-1,H-1 I Starex,18.096
Hyundai,H-1,H-1 I Starex,17.962
Hyundai,H-1,H-1 I Starex,20.6 sec ,19.3
Hyundai,H-1,H-1 I Starex,22.3 sec ,19.757
Hyundai,H-1,H-1 I Starex,22.3 sec ,19.103
Hyundai,H-1,H-1 I Starex,20.6 sec ,19.103
Hyundai,Veloster,Veloster N,13.049
Hyundai,Veloster,Veloster N,13.382
Hyundai,Pony,Pony/excel Hatchback (X-2),16.911
Hyundai,Pony,Pony/excel Hatchback (X-2),16.911
Hyundai,Pony,Pony/excel Hatchback (X-2),17.78
Hyundai,Pony,Pony/excel Hatchback (X-2),17.78
Hyundai,Pony,Pony/excel Hatchback (X-2),17.734
Hyundai,Pony,Pony/excel Hatchback (X-2),not known
Hyundai,Solaris,Solaris I Sedan,11.2 sec ,15.885
Hyundai,Solaris,Solaris I Sedan,10.2 sec ,15.769
Hyundai,Solaris,Solaris I Sedan,13.2 sec ,16.653
Hyundai,Solaris,Solaris I Sedan,12.1 sec ,16.548
Hyundai,Grandeur/Azera,"Grandeur/Azera IV (TG, facelift 2009)",7.2 sec ,14.221
Hyundai,Grandeur/Azera,"Grandeur/Azera IV (TG, facelift 2009)",7.2 sec ,14.148
Hyundai,Grandeur/Azera,"Grandeur/Azera IV (TG, facelift 2009)",9.2 sec ,15.225
Hyundai,Grandeur/Azera,"Grandeur/Azera IV (TG, facelift 2009)",15.592
Hyundai,i10,i10 I,14.4 sec ,17.962
Hyundai,i10,i10 I,12.8 sec ,17.962
Hyundai,i10,i10 I,15.8 sec ,18.228
Hyundai,i10,i10 I,18.5 sec ,18.861
Hyundai,i10,i10 I,15.6 sec ,18.655
Hyundai,i30,i30 II (facelift 2015),8 sec ,14.433
Hyundai,i30,i30 II (facelift 2015),10.7 sec ,15.828
Hyundai,i30,i30 II (facelift 2015),9.9 sec ,16.0
Hyundai,i30,i30 II (facelift 2015),9.9 sec ,16.0
Hyundai,i30,i30 II (facelift 2015),10.6 sec ,16.706
Hyundai,i30,i30 II (facelift 2015),10.2 sec ,16.601
Hyundai,i30,i30 II (facelift 2015),11.8 sec ,17.917
Hyundai,i30,i30 II (facelift 2015),10.6 sec ,17.826
Hyundai,i30,i30 II (facelift 2015),11.9 sec ,17.062
Hyundai,i30,i30 II (facelift 2015),10.9 sec ,16.911
Hyundai,i30,i30 II (facelift 2015),13.5 sec ,18.358
Hyundai,i30,i30 II (facelift 2015),12.7 sec ,17.26
Hyundai,Sonata,Sonata VII (LF),15.225
Hyundai,Sonata,Sonata VII (LF),14.075
Hyundai,Sonata,Sonata VII (LF),9.3 sec ,15.288
Hyundai,Sonata,Sonata VII (LF),15.472
Hyundai,Sonata,Sonata VII (LF),15.288
Hyundai,Exter,Exter,not known
Hyundai,Exter,Exter,not known
Hyundai,Exter,Exter,not known
Hyundai,Elantra,Elantra II Wagon,9 sec ,16.0
Hyundai,Elantra,Elantra II Wagon,not known
Hyundai,Elantra,Elantra II Wagon,9.5 sec ,16.112
Hyundai,Elantra,Elantra II Wagon,12.9 sec ,18.315
Hyundai,Elantra,Elantra II Wagon,11.2 sec ,17.012
Hyundai,Elantra,Elantra II Wagon,11.2 sec ,17.012
Hyundai,Elantra,Elantra II Wagon,not known
Hyundai,Tuscani,Tuscani II,not known
Hyundai,Tuscani,Tuscani II,not known
Hyundai,i20,i20 II Coupe,12.1 sec ,not known
Hyundai,i20,i20 II Coupe,13.2 sec ,not known
Hyundai,i20,i20 II Coupe,11.6 sec ,not known
Hyundai,i20,i20 II Coupe,12.8 sec ,not known
Hyundai,i20,i20 II Coupe,10.2 sec ,15.711
Hyundai,Nexo,Nexo,9.2 sec ,16.495
Hyundai,i30,i30 III CW (facelift 2019),10.1 sec ,16.387
Hyundai,i30,i30 III CW (facelift 2019),10.4 sec ,16.279
Hyundai,i30,i30 III CW (facelift 2019),11.1 sec ,17.308
Hyundai,i30,i30 III CW (facelift 2019),11.1 sec ,17.211
Hyundai,i30,i30 III CW (facelift 2019),9.4 sec ,15.885
Hyundai,i30,i30 III CW (facelift 2019),9.1 sec ,15.769
Hyundai,i30,i30 III CW (facelift 2019),12.9 sec ,17.405
Hyundai,i30,i30 III CW (facelift 2019),11.3 sec ,16.548
Hyundai,Lavita,Lavita,17.9 sec ,19.378
Hyundai,Stellar,Stellar,17.917
Hyundai,Stellar,Stellar,17.917
Hyundai,Stellar,Stellar,18.14
Hyundai,Stellar,Stellar,18.14
Hyundai,Stellar,Stellar,not known
Hyundai,EON,EON,16 sec ,18.315
Hyundai,Tucson,Tucson IV,15.885
Hyundai,Tucson,Tucson IV,15.592
Hyundai,Tucson,Tucson IV,15.769
Hyundai,Tucson,Tucson IV,not known
Hyundai,Tucson,Tucson IV,not known
Hyundai,Tucson,Tucson IV,8.2 sec ,14.433
Hyundai,Tucson,Tucson IV,8.0 sec ,14.363
Hyundai,Tucson,Tucson IV,8.3 sec ,14.571
Hyundai,Tucson,Tucson IV,9.0 sec ,15.592
Hyundai,Tucson,Tucson IV,9.4 sec ,15.225
Hyundai,Tucson,Tucson IV,9.6 sec ,16.279
Hyundai,Tucson,Tucson IV,10.3 sec ,16.224
Hyundai,Tucson,Tucson IV,10.6 sec ,not known
Hyundai,Tucson,Tucson IV,10.3 sec ,16.056
Hyundai,Tucson,Tucson IV,not known
Hyundai,Tucson,Tucson IV,not known
Hyundai,Tucson,Tucson IV,11.4 sec ,17.012
Hyundai,Tucson,Tucson IV,11.6 sec ,17.211
Hyundai,Tucson,Tucson IV,12.1 sec ,17.688
Hyundai,i20,i20 II Elite (facelift 2018),not known
Hyundai,i20,i20 II Elite (facelift 2018),not known
Hyundai,i20,i20 II Elite (facelift 2018),not known
Hyundai,IONIQ 6,IONIQ 6,8.8 sec ,17.26
Hyundai,IONIQ 6,IONIQ 6,5.1 sec ,13.927
Hyundai,IONIQ 6,IONIQ 6,7.4 sec ,15.411
Hyundai,Veloster,Veloster II,15.411
Hyundai,Veloster,Veloster II,15.35
Hyundai,Veloster,Veloster II,14.148
Hyundai,Veloster,Veloster II,14.075
Hyundai,Tucson,Tucson I,10.5 sec ,15.943
Hyundai,Tucson,Tucson I,15.652
Hyundai,Tucson,Tucson I,12.7 sec ,16.911
Hyundai,Tucson,Tucson I,11.3 sec ,16.911
Hyundai,Tucson,Tucson I,12.7 sec ,16.601
Hyundai,Tucson,Tucson I,16.601
Hyundai,Tucson,Tucson I,16.1 sec ,18.358
Hyundai,Tucson,Tucson I,13.8 sec ,18.358
Hyundai,Tucson,Tucson I,13.1 sec ,18.007
Hyundai,Tucson,Tucson I,12.8 sec ,17.112
Hyundai,Tucson,Tucson I,11.1 sec ,17.112
Hyundai,Tucson,Tucson I,10.3 sec ,16.809
Hyundai,NF,NF,7.8 sec ,14.292
Hyundai,NF,NF,10.4 sec ,15.828
Hyundai,NF,NF,8.9 sec ,15.828
Hyundai,Santa Fe,Santa Fe I (SM),15.652
Hyundai,Santa Fe,Santa Fe I (SM),11.6 sec ,16.601
Hyundai,Santa Fe,Santa Fe I (SM),11.4 sec ,16.962
Hyundai,Santa Fe,Santa Fe I (SM),11.4 sec ,16.962
Hyundai,Santa Fe,Santa Fe I (SM),11.4 sec ,17.452
Hyundai,Santa Fe,Santa Fe I (SM),11.4 sec ,17.452
Hyundai,Santa Fe,Santa Fe I (SM),11.7 sec ,17.112
Hyundai,Santa Fe,Santa Fe I (SM),11.7 sec ,17.112
Hyundai,Santa Fe,Santa Fe I (SM),12.2 sec ,17.5
Hyundai,Santa Fe,Santa Fe I (SM),14.9 sec ,19.222
Hyundai,Santa Fe,Santa Fe I (SM),14.9 sec ,19.222
Hyundai,Santa Fe,Santa Fe I (SM),17 sec ,18.779
Hyundai,Santa Fe,Santa Fe I (SM),14.9 sec ,18.779
Hyundai,ix55,ix55,8.3 sec ,15.411
Hyundai,ix55,ix55,15.411
Hyundai,ix55,ix55,10.7 sec ,15.943
Hyundai,i20,i20 II Active,12.3 sec ,17.871
Hyundai,i20,i20 II Active,11.9 sec ,16.601
Hyundai,i20,i20 II Active,10.3 sec ,15.828
Hyundai,i20,i20 II Active,10.9 sec ,16.809
Hyundai,Tiburon,Tiburon II,not known
Hyundai,Tiburon,Tiburon II,not known
Hyundai,ix35,ix35,15.769
Hyundai,ix35,ix35,11.3 sec ,15.769
Hyundai,ix35,ix35,10.7 sec ,15.711
Hyundai,ix35,ix35,10.2 sec ,15.592
Hyundai,ix35,ix35,10 sec ,15.35
Hyundai,ix35,ix35,10.2 sec ,16.962
Hyundai,ix35,ix35,12.4 sec ,17.962
Hyundai,ix35,ix35,11.1 sec ,16.168
Hyundai,Veloster,Veloster,10.3 sec ,15.592
Hyundai,Veloster,Veloster,9.7 sec ,15.472
Hyundai,Bayon,Bayon,13.5 sec ,17.547
Hyundai,Bayon,Bayon,10.4 sec ,16.056
Hyundai,Bayon,Bayon,10.4 sec ,15.943
Hyundai,Bayon,Bayon,11.7 sec ,17.112
Hyundai,Bayon,Bayon,10.7 sec ,16.962
Hyundai,Bayon,Bayon,11.7 sec ,16.962
Hyundai,Bayon,Bayon,10.7 sec ,16.86
Hyundai,Pony,Pony (X-2),10.9 sec ,16.911
Hyundai,Pony,Pony (X-2),10.9 sec ,16.911
Hyundai,Pony,Pony (X-2),17.826
Hyundai,Pony,Pony (X-2),17.826
Hyundai,Pony,Pony (X-2),17.688
Hyundai,Kona,Kona I (facelift 2020),5.5 sec ,13.301
Hyundai,Kona,Kona I (facelift 2020),7.9 sec ,15.35
Hyundai,Kona,Kona I (facelift 2020),9.9 sec ,17.012
Hyundai,Kona,Kona I (facelift 2020),15.711
Hyundai,Kona,Kona I (facelift 2020),16.056
Hyundai,Kona,Kona I (facelift 2020),14.639
Hyundai,Kona,Kona I (facelift 2020),14.905
Hyundai,Kona,Kona I (facelift 2020),11.3 sec ,16.495
Hyundai,Kona,Kona I (facelift 2020),9.9 sec ,16.387
Hyundai,Kona,Kona I (facelift 2020),10.5 sec ,16.653
Hyundai,Kona,Kona I (facelift 2020),10.3 sec ,16.279
Hyundai,Kona,Kona I (facelift 2020),11.9 sec ,16.601
Hyundai,Elantra,Elantra V (facelift 2013),15.472
Hyundai,IONIQ 5,IONIQ 5,6.1 sec ,15.35
Hyundai,IONIQ 5,IONIQ 5,8.5 sec ,16.758
Hyundai,IONIQ 5,IONIQ 5,3.4 sec ,not known
Hyundai,IONIQ 5,IONIQ 5,5.2 sec ,14.221
Hyundai,IONIQ 5,IONIQ 5,7.4 sec ,15.652
Hyundai,IONIQ 5,IONIQ 5,13.927
Hyundai,IONIQ 5,IONIQ 5,15.411
Hyundai,Verna,Verna VI,not known
Hyundai,Verna,Verna VI,not known
Hyundai,Verna,Verna VI,not known
Hyundai,Verna,Verna VI,not known
Hyundai,Dynasty,Dynasty,15.035
Hyundai,Dynasty,Dynasty,15.225
Hyundai,Dynasty,Dynasty,16.056
Hyundai,Dynasty,Dynasty,16.056
Hyundai,Grandeur/Azera,"Grandeur/Azera VI (IG, facelift 2019)",not known
Hyundai,Grandeur/Azera,"Grandeur/Azera VI (IG, facelift 2019)",13.542
Hyundai,Grandeur/Azera,"Grandeur/Azera VI (IG, facelift 2019)",14.502
Hyundai,Grandeur/Azera,"Grandeur/Azera VI (IG, facelift 2019)",15.162
Hyundai,Grandeur/Azera,"Grandeur/Azera VI (IG, facelift 2019)",15.411
Hyundai,i40,i40 Combi,11 sec ,15.532
Hyundai,i40,i40 Combi,10.5 sec ,15.472
Hyundai,i40,i40 Combi,15.35
Hyundai,i40,i40 Combi,10.8 sec ,15.225
Hyundai,i40,i40 Combi,9.7 sec ,15.162
Hyundai,i40,i40 Combi,16.809
Hyundai,i40,i40 Combi,12 sec ,16.911
Hyundai,i40,i40 Combi,10.6 sec ,16.86
Hyundai,i40,i40 Combi,12.9 sec ,17.734
Hyundai,i40,i40 Combi,11.6 sec ,16.495
Hyundai,Kona,Kona I,7.9 sec ,15.35
Hyundai,Kona,Kona I,7.6 sec ,15.35
Hyundai,Kona,Kona I,9.9 sec ,17.012
Hyundai,Kona,Kona I,9.7 sec ,17.012
Hyundai,Kona,Kona I,15.943
Hyundai,Kona,Kona I,15.592
Hyundai,Kona,Kona I,7.9 sec ,15.35
Hyundai,Kona,Kona I,15.035
Hyundai,Kona,Kona I,11.2-11.6 sec ,16.224
Hyundai,Kona,Kona I,10.2 sec ,16.548
Hyundai,Kona,Kona I,11.2 sec ,16.86
Hyundai,Kona,Kona I,10.7 sec ,17.357
Hyundai,Kona,Kona I,12 sec ,16.495
Hyundai,Accent,Accent III,10.4 sec ,16.387
Hyundai,Accent,Accent III,12.3 sec ,17.211
Hyundai,Accent,Accent III,14.5 sec ,17.308
Hyundai,Santa Fe,Grand Santa Fe (NC),10.3 sec ,16.112
Hyundai,Santa Fe,Grand Santa Fe (NC),10.3 sec ,16.056
Hyundai,Santro,Santro II,not known
Hyundai,Santro,Santro II,not known
Hyundai,Santro,Santro II,not known
Hyundai,Tiburon,Tiburon,10.7 sec ,15.769
Hyundai,Tiburon,Tiburon,8.6 sec ,15.769
Hyundai,Tiburon,Tiburon,16.0
Hyundai,Tiburon,Tiburon,16.0
Hyundai,Getz,Getz,12 sec ,16.112
Hyundai,Getz,Getz,9.6 sec ,16.112
Hyundai,Getz,Getz,11.1 sec ,16.758
Hyundai,Getz,Getz,14 sec ,17.734
Hyundai,Getz,Getz,11.2 sec ,16.495
Hyundai,Getz,Getz,11.2 sec ,17.162
Hyundai,Getz,Getz,14.8 sec ,17.308
Hyundai,Getz,Getz,11.5 sec ,17.308
Hyundai,Getz,Getz,16.1 sec ,18.697
Hyundai,Getz,Getz,16.1 sec ,18.697
Hyundai,i10,Grand i10 II,15.4 sec ,17.5
Hyundai,i10,Grand i10 II,12.9 sec ,17.405
Hyundai,i10,Grand i10 II,15.6 sec ,18.315
Hyundai,Grandeur/Azera,Grandeur III (XG),not known
Hyundai,Grandeur/Azera,Grandeur III (XG),15.225
Hyundai,Grandeur/Azera,Grandeur III (XG),15.288
Hyundai,Grandeur/Azera,Grandeur III (XG),16.333
Hyundai,Verna,Verna IV (facelift 2015),not known
Hyundai,Verna,Verna IV (facelift 2015),not known
Hyundai,Verna,Verna IV (facelift 2015),not known
Hyundai,Verna,Verna IV (facelift 2015),not known
Hyundai,Verna,Verna IV (facelift 2015),not known
Hyundai,Verna,Verna Sedan,10.2 sec ,15.885
Hyundai,Verna,Verna Sedan,10.2 sec ,15.885
Hyundai,Verna,Verna Sedan,11.5 sec ,16.441
Hyundai,Verna,Verna Sedan,14.5 sec ,16.809
Hyundai,Verna,Verna Sedan,12.3 sec ,16.809
Hyundai,i10,Grand i10 Nios III (facelift 2023),not known
Hyundai,i10,Grand i10 Nios III (facelift 2023),not known
Hyundai,i10,Grand i10 Nios III (facelift 2023),not known
Hyundai,Kona,Kona II,not known
Hyundai,Kona,Kona II,not known
Hyundai,Kona,Kona II,15.943
Hyundai,Kona,Kona II,16.279
Hyundai,Kona,Kona II,7.8 sec ,14.433
Hyundai,Kona,Kona II,8.7 sec ,14.292
Hyundai,Kona,Kona II,15.35
Hyundai,Kona,Kona II,15.035
Hyundai,Kona,Kona II,11.2 sec ,16.333
Hyundai,Kona,Kona II,11.7 sec ,16.86
Hyundai,Kona,Kona II,11.8 sec ,16.758
Hyundai,ix25/Creta,ix25,16.548
Hyundai,ix25/Creta,ix25,16.333
Hyundai,i40,i40 Sedan,10 sec ,15.225
Hyundai,i40,i40 Sedan,9.5 sec ,15.162
Hyundai,i40,i40 Sedan,11.6 sec ,16.911
Hyundai,i40,i40 Sedan,10.3 sec ,16.86
Hyundai,i40,i40 Sedan,12.3 sec ,17.734
Hyundai,i40,i40 Sedan,11.3 sec ,16.495
Hyundai,Elantra,Elantra III,9 sec ,16.279
Hyundai,Elantra,Elantra III,9 sec ,16.279
Hyundai,Elantra,Elantra III,11.7 sec ,17.5
Hyundai,Elantra,Elantra III,11.2 sec ,15.943
Hyundai,Elantra,Elantra III,9.1 sec ,15.943
Hyundai,Elantra,Elantra III,9.7 sec ,16.224
Hyundai,Elantra,Elantra III,10.8 sec ,17.211
Hyundai,Elantra,Elantra III,11 sec ,17.211
Hyundai,i30,i30 III CW (facelift 2020),9.9 sec ,16.387
Hyundai,i30,i30 III CW (facelift 2020),10.2 sec ,16.279
Hyundai,i30,i30 III CW (facelift 2020),10.9 sec ,17.308
Hyundai,i30,i30 III CW (facelift 2020),10.9 sec ,17.211
Hyundai,i30,i30 III CW (facelift 2020),8.6 sec ,15.288
Hyundai,i30,i30 III CW (facelift 2020),8.4 sec ,15.162
Hyundai,i30,i30 III CW (facelift 2020),12.3 sec ,16.86
Hyundai,i30,i30 III CW (facelift 2020),11.2 sec ,16.653
Hyundai,i30,i30 III CW (facelift 2020),11.2 sec ,16.495
Hyundai,i30,i30 III CW (facelift 2020),11.2 sec ,16.601
Hyundai,i30,i30 III CW (facelift 2020),11.2 sec ,16.441
Hyundai,Accent,Accent V Hatchback,not known
Hyundai,Accent,Accent V Hatchback,16.168
Hyundai,Accent,Accent V Hatchback,not known
Hyundai,Accent,Accent V Hatchback,not known
Hyundai,i30,i30 II CW (facelift 2015),11 sec ,15.943
Hyundai,i30,i30 II CW (facelift 2015),10.2 sec ,15.769
Hyundai,i30,i30 II CW (facelift 2015),10.2 sec ,15.769
Hyundai,i30,i30 II CW (facelift 2015),10.9 sec ,16.86
Hyundai,i30,i30 II CW (facelift 2015),10.5 sec ,16.168
Hyundai,i30,i30 II CW (facelift 2015),12.2 sec ,17.452
Hyundai,i30,i30 II CW (facelift 2015),11.5 sec ,17.308
Hyundai,i30,i30 II CW (facelift 2015),12.3 sec ,17.211
Hyundai,i30,i30 II CW (facelift 2015),11.2 sec ,17.062
Hyundai,i30,i30 II CW (facelift 2015),13 sec ,17.357
Hyundai,Celesta,Celesta Station Wagon,16.224
Hyundai,Celesta,Celesta Station Wagon,16.0
Hyundai,Celesta,Celesta Station Wagon,16.112
Hyundai,H-1,H-1 II Travel (facelift 2018),14.4 sec ,18.052
Hyundai,H-1,H-1 II Travel (facelift 2018),17.6 sec ,19.339
Hyundai,H-1,H-1 II Travel (facelift 2018),22.1 sec ,20.405
Hyundai,i30,i30 I CW,10.7 sec ,16.279
Hyundai,i30,i30 I CW,11.1 sec ,15.885
Hyundai,i30,i30 I CW,11.1 sec ,15.828
Hyundai,i30,i30 I CW,13.4 sec ,17.162
Hyundai,i30,i30 I CW,11.9 sec ,17.112
Hyundai,i30,i30 I CW,14.4 sec ,18.613
Hyundai,i30,i30 I CW,12 sec ,16.333
Hyundai,i30,i30 I CW,11.5 sec ,16.224
Hyundai,i30,i30 I CW,12.6 sec ,17.012
Hyundai,i10,i10 III,not known
Hyundai,i10,i10 III,15.8 sec ,not known
Hyundai,i10,i10 III,12.6 sec ,not known
Hyundai,i10,i10 III,15 sec ,18.272
Hyundai,i10,i10 III,16.6 sec ,18.272
Hyundai,i10,i10 III,17.3 sec ,not known
Hyundai,i10,i10 III,14.6 sec ,not known
Hyundai,i10,Grand i10 II (facelift 2017),not known
Hyundai,i10,Grand i10 II (facelift 2017),not known
Hyundai,i10,Grand i10 II (facelift 2017),not known
Hyundai,i10,Grand i10 II (facelift 2017),not known
Hyundai,IONIQ,IONIQ (facelift 2019),9.9 sec ,16.962
Hyundai,IONIQ,IONIQ (facelift 2019),10.6 sec ,16.653
Hyundai,IONIQ,IONIQ (facelift 2019),10.8 sec ,16.548
Hyundai,H-1,H-1 II Travel,17.78
Hyundai,H-1,H-1 II Travel,19.103
Hyundai,H-1,H-1 II Travel,20.158
Hyundai,Alcazar,Alcazar,not known
Hyundai,Alcazar,Alcazar,not known
Hyundai,Alcazar,Alcazar,not known
Hyundai,Alcazar,Alcazar,not known
Hyundai,Alcazar,Alcazar,not known
Hyundai,Alcazar,Alcazar,not known
Hyundai,Palisade,Palisade,7.7 sec ,14.148
Hyundai,Palisade,Palisade,7.8 sec ,13.927
Hyundai,Palisade,Palisade,8.1 sec ,14.363
Hyundai,Palisade,Palisade,8.2 sec ,14.221
Hyundai,Palisade,Palisade,10.5 sec ,16.168
Hyundai,Palisade,Palisade,10.2 sec ,16.0
Hyundai,Palisade,Palisade,10.5 sec ,16.387
Hyundai,Palisade,Palisade,10.2 sec ,16.168
Hyundai,ix35,ix35 (Facelift 2013),11 sec ,15.652
Hyundai,ix35,ix35 (Facelift 2013),10.7 sec ,15.592
Hyundai,ix35,ix35 (Facelift 2013),9.8 sec ,15.592
Hyundai,ix35,ix35 (Facelift 2013),9.8 sec ,15.35
Hyundai,ix35,ix35 (Facelift 2013),12.1 sec ,16.962
Hyundai,ix35,ix35 (Facelift 2013),11.3 sec ,16.962
Hyundai,ix35,ix35 (Facelift 2013),12.4 sec ,17.962
Hyundai,ix35,ix35 (Facelift 2013),11.1 sec ,16.168
Hyundai,Elantra,Elantra V,15.35
Hyundai,Elantra,Elantra V,15.288
Hyundai,Xcent,Xcent I (facelift 2017),not known
Hyundai,Xcent,Xcent I (facelift 2017),not known
Hyundai,Xcent,Xcent I (facelift 2017),not known
Hyundai,Santamo,Santamo,14 sec ,16.601
Hyundai,Santamo,Santamo,12.1 sec ,16.706
Hyundai,Santamo,Santamo,12.1 sec ,16.706
Hyundai,ix20,ix20 (facelift 2015),11.5 sec ,16.224
Hyundai,ix20,ix20 (facelift 2015),10.8 sec ,16.0
Hyundai,ix20,ix20 (facelift 2015),11.1 sec ,16.333
Hyundai,ix20,ix20 (facelift 2015),11.4 sec ,16.86
Hyundai,ix20,ix20 (facelift 2015),12.8 sec ,17.871
Hyundai,ix20,ix20 (facelift 2015),14.2 sec ,18.315
Hyundai,ix20,ix20 (facelift 2015),15.2 sec ,19.3
Hyundai,Santa Cruz,Santa Cruz,not known
Hyundai,Santa Cruz,Santa Cruz,not known
Hyundai,IONIQ,IONIQ,9.9 sec ,17.26
Hyundai,IONIQ,IONIQ,10.6 sec ,16.706
Hyundai,IONIQ,IONIQ,10.8 sec ,16.168
Hyundai,Tucson,Tucson III,9.5 sec ,15.592
Hyundai,Tucson,Tucson III,9.9 sec ,15.532
Hyundai,Tucson,Tucson III,12 sec ,17.308
Hyundai,Tucson,Tucson III,10.9 sec ,17.211
Hyundai,Tucson,Tucson III,10.6 sec ,16.962
Hyundai,Tucson,Tucson III,11.5 sec ,16.548
Hyundai,Tucson,Tucson III,13.7 sec ,17.5
Hyundai,Tucson,Tucson III,9.5 sec ,15.592
Hyundai,Tucson,Tucson III,9.2 sec ,15.472
Hyundai,Tucson,Tucson III,9.2 sec ,15.288
Hyundai,Tucson,Tucson III,12.1 sec ,16.706
Hyundai,Tucson,Tucson III,11.5 sec ,16.548
Hyundai,Tucson,Tucson III,18.228
Hyundai,i20,i20 I (PB facelift 2012),13.5 sec ,17.547
Hyundai,i20,i20 I (PB facelift 2012),12.9 sec ,16.441
Hyundai,i20,i20 I (PB facelift 2012),11.6 sec ,16.441
Hyundai,i20,i20 I (PB facelift 2012),12.7 sec ,17.012
Hyundai,i20,i20 I (PB facelift 2012),15.7 sec ,18.444
Hyundai,Verna,Verna V,not known
Hyundai,Verna,Verna V,not known
Hyundai,Verna,Verna V,not known
Hyundai,Verna,Verna V,not known
Hyundai,i30,i30 III (facelift 2019),13.134
Hyundai,i30,i30 III (facelift 2019),13.463
Hyundai,i30,i30 III (facelift 2019),9.9-10.1 sec ,16.279
Hyundai,i30,i30 III (facelift 2019),10.2-10.4 sec ,16.168
Hyundai,i30,i30 III (facelift 2019),10.9 sec ,17.211
Hyundai,i30,i30 III (facelift 2019),11 sec ,17.062
Hyundai,i30,i30 III (facelift 2019),11.6 sec ,18.184
Hyundai,i30,i30 III (facelift 2019),9.2-9.4 sec ,15.828
Hyundai,i30,i30 III (facelift 2019),8.9-9.1 sec ,15.652
