Brand,Model,Generation,Spec-model,Acceleration 0-100 km/h,1/4tb mile ET
Dodge,Charger,Charger VII (LD; facelift 2015),13.134
Dodge,Charger,Charger VII (LD; facelift 2015),13.134
Dodge,Avenger,Avenger coupe,15.472
Dodge,Avenger,Avenger coupe,15.943
Dodge,Avenger,Avenger coupe,15.943
Dodge,Stratus,Stratus I,9.4 sec ,15.225
Dodge,Stratus,Stratus I,16.168
Dodge,Stratus,Stratus I,16.441
Dodge,Journey,Journey,15.225
Dodge,Journey,Journey,15.225
Dodge,Journey,Journey,14.97
Dodge,Journey,Journey,10.8 sec ,16.224
Dodge,Journey,Journey,11.8 sec ,16.653
Dodge,Journey,Journey,11.8 sec ,17.871
Dodge,Journey,Journey,11.6 sec ,17.826
Dodge,Nitro,Nitro,14.707
Dodge,Nitro,Nitro,14.502
Dodge,Nitro,Nitro,10.3 sec ,15.652
Dodge,Nitro,Nitro,10.3 sec ,15.411
Dodge,Nitro,Nitro,10.5 sec ,16.86
Dodge,Dakota,Dakota III (facelift 2007),not known
Dodge,Dakota,Dakota III (facelift 2007),not known
Dodge,Dakota,Dakota III (facelift 2007),not known
Dodge,Dakota,Dakota III (facelift 2007),18.007
Dodge,Dakota,Dakota III (facelift 2007),not known
Dodge,Dakota,Dakota III (facelift 2007),not known
Dodge,Dakota,Dakota III (facelift 2007),not known
Dodge,Dakota,Dakota III (facelift 2007),18.697
Dodge,Magnum,Magnum,5 sec ,12.516
Dodge,Magnum,Magnum,not known
Dodge,Magnum,Magnum,6.3 sec ,13.301
Dodge,Magnum,Magnum,not known
Dodge,Magnum,Magnum,8.5 sec ,14.502
Dodge,Magnum,Magnum,10.7 sec ,15.711
Dodge,Durango,"Durango III (WD, facelift 2021)",11.619
Dodge,Durango,"Durango III (WD, facelift 2021)",13.049
Dodge,Durango,"Durango III (WD, facelift 2021)",14.221
Dodge,Durango,"Durango III (WD, facelift 2021)",14.292
Dodge,Durango,"Durango III (WD, facelift 2021)",14.639
Dodge,Durango,"Durango III (WD, facelift 2021)",14.773
Dodge,Durango,"Durango III (WD, facelift 2021)",14.707
Dodge,Durango,"Durango III (WD, facelift 2021)",14.84
Dodge,Viper,Viper SR II Convertible,4 sec ,11.51
Dodge,Viper,Viper SR II Convertible,4.5 sec ,11.83
Dodge,Daytona,Daytona,not known
