Brand,Model,Generation,Spec-model,Acceleration 0-100 km/h,1/4tb mile ET
Nissan,Bluebird,"Bluebird Hatchback (T72,T12)",not known
Nissan,Bluebird,"Bluebird Hatchback (T72,T12)",not known
Nissan,Bluebird,"Bluebird Hatchback (T72,T12)",not known
Nissan,Sentra,"Sentra VII (B17, facelift 2016)",14.773
Nissan,Sentra,"Sentra VII (B17, facelift 2016)",14.707
Nissan,Sentra,"Sentra VII (B17, facelift 2016)",14.84
Nissan,Sentra,"Sentra VII (B17, facelift 2016)",14.707
Nissan,Sentra,"Sentra VII (B17, facelift 2016)",16.056
Nissan,Sentra,"Sentra VII (B17, facelift 2016)",16.601
Nissan,Cherry,Cherry Traveller (VN10),not known
Nissan,Cherry,Cherry Traveller (VN10),not known
Nissan,Bluebird,Bluebird Station Wagon (WU11),not known
Nissan,Bluebird,Bluebird Station Wagon (WU11),not known
Nissan,Bluebird,Bluebird Station Wagon (WU11),not known
Nissan,Bluebird,Bluebird Station Wagon (WU11),not known
Nissan,Almera,Almera I (N15),16.8 sec ,19.222
Nissan,Almera,Almera I (N15),11.1 sec ,18.272
Nissan,Almera,Almera I (N15),11.1 sec ,18.272
Nissan,Almera,Almera I (N15),11 sec ,16.809
Nissan,Almera,Almera I (N15),12.8 sec ,19.183
Nissan,Almera,Almera I (N15),12.6 sec ,17.5
Nissan,Tiida,Tiida Hatchback,16.056
Nissan,Tiida,Tiida Hatchback,11.1 sec ,17.162
Nissan,Tiida,Tiida Hatchback,11.1 sec ,17.162
Nissan,Rogue,Rogue III (T33),15.411
Nissan,Rogue,Rogue III (T33),15.652
Nissan,Rogue,Rogue III (T33),15.035
Nissan,Rogue,Rogue III (T33),15.225
Nissan,Frontier,Frontier III King Cab,14.221
Nissan,Frontier,Frontier III King Cab,14.075
Nissan,GT-R,GT-R (R35),3.5 sec ,11.619
Nissan,Cima,Cima (FY33),14.075
Nissan,Cima,Cima (FY33),14.148
Nissan,Laurel,Laurel (JC32),19.103
Nissan,Laurel,Laurel (JC32),18.983
Nissan,Laurel,Laurel (JC32),16.279
Nissan,Laurel,Laurel (JC32),16.224
Nissan,Leaf,Leaf II (ZE1),7.3 sec ,15.162
Nissan,Leaf,Leaf II (ZE1),7.9 sec ,16.333
Nissan,Skyline,Skyline GT-R X (R34),13.382
Nissan,Fairlady,Fairlady,not known
Nissan,Sunny,Sunny II GA15DE (B12),not known
Nissan,Sunny,Sunny II GA15DE (B12),not known
Nissan,Sunny,Sunny II GA15DE (B12),not known
Nissan,Sunny,Sunny II GA15DE (B12),not known
Nissan,Sunny,Sunny II GA15DE (B12),not known
Nissan,Sunny,Sunny II GA15DE (B12),not known
Nissan,370Z,370Z Roadster (facelift 2012),5.8 sec ,12.788
Nissan,370Z,370Z Roadster (facelift 2012),5.5 sec ,12.699
Nissan,Sentra,"Sentra VIII (B18, facelift 2023)",15.885
Nissan,Sunny,Sunny III Wagon (Y10),15.9 sec ,18.738
Nissan,Sunny,Sunny III Wagon (Y10),11.2 sec ,17.357
Nissan,Sunny,Sunny III Wagon (Y10),16.495
Nissan,Sunny,Sunny III Wagon (Y10),17.5
Nissan,Armada,"Armada II (Y62, facelift 2021)",14.075
Nissan,Armada,"Armada II (Y62, facelift 2021)",14.292
Nissan,Skyline,Skyline XI (V35),7.6 sec ,13.542
Nissan,Skyline,Skyline XI (V35),14.292
Nissan,Primera,Primera Wagon (P11),14.6 sec ,18.902
Nissan,Primera,Primera Wagon (P11),10.5 sec ,16.056
Nissan,Primera,Primera Wagon (P11),9.6 sec ,15.943
Nissan,Primera,Primera Wagon (P11),not known
Nissan,Primera,Primera Wagon (P11),11.7 sec ,17.112
Nissan,Primera,Primera Wagon (P11),12.8 sec ,17.734
Nissan,Primera,Primera Wagon (P11),not known
Nissan,Altima,Altima V,5.7 sec ,13.382
Nissan,Altima,Altima V,7.3 sec ,14.97
Nissan,370Z,370Z Roadster,5.8 sec ,12.699
Nissan,370Z,370Z Roadster,5.5 sec ,12.608
Nissan,Patrol,Patrol Hardtop (K260),not known
Nissan,Patrol,Patrol Hardtop (K260),not known
Nissan,Patrol,Patrol Hardtop (K260),not known
Nissan,Navara,Navara IV King Cab,12 sec ,17.062
Nissan,Skyline,Skyline X (R34),13.134
Nissan,Skyline,Skyline X (R34),13.218
Nissan,Skyline,Skyline X (R34),14.773
Nissan,Skyline,Skyline X (R34),15.652
Nissan,Prairie,"Prairie (M10,NM10)",18.272
Nissan,Prairie,"Prairie (M10,NM10)",17.405
Nissan,Prairie,"Prairie (M10,NM10)",not known
Nissan,Prairie,"Prairie (M10,NM10)",not known
Nissan,Versa,Versa III,16.279
Nissan,Versa,Versa III,16.168
Nissan,Juke,Juke II,10.1 sec ,15.769
Nissan,Juke,Juke II,11.1 sec ,16.495
Nissan,Juke,Juke II,10.4 sec ,16.441
Nissan,Juke,Juke II,11.8 sec ,16.653
Nissan,Juke,Juke II,10.7 sec ,16.548
Nissan,Armada,Armada II (Y62),14.148
Nissan,Armada,Armada II (Y62),14.363
Nissan,Laurel,Laurel (E-HC33),14.84
Nissan,Laurel,Laurel (E-HC33),16.653
Nissan,Laurel,Laurel (E-HC33),15.943
Nissan,Sunny,Sunny III Hatch (N14) 5 doors,8.2 sec ,14.707
Nissan,Sunny,Sunny III Hatch (N14) 5 doors,15.5 sec ,18.655
Nissan,Sunny,Sunny III Hatch (N14) 5 doors,15.885
Nissan,Sunny,Sunny III Hatch (N14) 5 doors,10.7 sec ,17.211
Nissan,Sunny,Sunny III Hatch (N14) 5 doors,16.548
Nissan,Sunny,Sunny III Hatch (N14) 5 doors,12.5 sec ,18.272
Nissan,Sunny,Sunny III Hatch (N14) 5 doors,17.547
Nissan,Pulsar,Pulsar (C13),7.7 sec ,14.363
Nissan,Pulsar,Pulsar (C13),11.5 sec ,17.112
Nissan,Pulsar,Pulsar (C13),12.7 sec ,16.601
Nissan,Pulsar,Pulsar (C13),10.7 sec ,16.495
Nissan,Avenir,Avenir (W11),14.292
Nissan,Avenir,Avenir (W11),14.292
Nissan,Avenir,Avenir (W11),14.075
Nissan,Avenir,Avenir (W11),15.711
Nissan,Avenir,Avenir (W11),15.943
Nissan,Avenir,Avenir (W11),16.0
Nissan,Avenir,Avenir (W11),16.279
Nissan,Avenir,Avenir (W11),16.548
Nissan,Avenir,Avenir (W11),18.821
Nissan,Avenir,Avenir (W11),16.653
Nissan,Avenir,Avenir (W11),16.548
Nissan,Maxima,"Maxima QX IV (A32, facelift 1997)",9.6 sec ,14.905
Nissan,Maxima,"Maxima QX IV (A32, facelift 1997)",8.3 sec ,14.905
Nissan,Maxima,"Maxima QX IV (A32, facelift 1997)",11.3 sec ,14.905
Nissan,Maxima,"Maxima QX IV (A32, facelift 1997)",11.3 sec ,16.495
Nissan,Maxima,"Maxima QX IV (A32, facelift 1997)",11.3 sec ,16.495
Nissan,Datsun,Datsun 180 B (PL810),not known
Nissan,Datsun,Datsun 180 B (PL810),not known
Nissan,Primera,Primera Hatch (P12),15.099
Nissan,Primera,Primera Hatch (P12),10.9 sec ,17.112
Nissan,Primera,Primera Hatch (P12),10 sec ,16.601
Nissan,Primera,Primera Hatch (P12),10.9 sec ,16.112
Nissan,Primera,Primera Hatch (P12),9.6 sec ,16.112
Nissan,Primera,Primera Hatch (P12),11 sec ,17.357
Nissan,Primera,Primera Hatch (P12),13.6 sec ,16.962
Nissan,Primera,Primera Hatch (P12),11.9 sec ,16.962
Nissan,Primera,Primera Hatch (P12),12.6 sec ,17.308
Nissan,Qashqai,Qashqai III (J12),7.9 sec ,15.472
Nissan,Qashqai,Qashqai III (J12),9.2 sec ,15.652
Nissan,Qashqai,Qashqai III (J12),9.9 sec ,16.056
Nissan,Qashqai,Qashqai III (J12),9.5 sec ,15.472
Nissan,Qashqai,Qashqai III (J12),10.2 sec ,16.056
Nissan,Sentra,Sentra (B14),10.9 sec ,16.279
Nissan,Sentra,Sentra (B14),10.9 sec ,16.279
Nissan,Sentra,Sentra (B14),12.9 sec ,16.962
Nissan,Cube,Cube (Z11),16.168
Nissan,Cube,Cube (Z11),not known
Nissan,Versa,Versa Hatch,16.387
Nissan,Versa,Versa Hatch,16.387
Nissan,Pathfinder,Pathfinder IV,14.639
Nissan,Pathfinder,Pathfinder IV,14.84
Nissan,Maxima,Maxima VII (A35),not known
Nissan,Datsun,Datsun 140 Y Combi (HLB310),not known
NIO,ES6,ES6 II,4.5 sec ,not known
NIO,ES6,ES6 II,4.5 sec ,not known
NIO,ES6,ES6 II,4.5 sec ,not known
Nissan,Titan,Titan I,not known
Nissan,Micra,Micra (K14),11.9 sec ,not known
Nissan,Micra,Micra (K14),10.9 sec ,16.653
Nissan,Micra,Micra (K14),16.4 sec ,18.401
Nissan,Micra,Micra (K14),9.9 sec ,16.0
Nissan,Micra,Micra (K14),15.1 sec ,not known
Nissan,Micra,Micra (K14),12.1 sec ,17.26
Nissan,Micra,Micra (K14),12.1 sec ,not known
Nissan,Datsun,Datsun 120,not known
Nissan,Datsun,Datsun 120,not known
Nissan,Datsun,Datsun 120,not known
Nissan,"280 Zx,zxt","280 Zx,zxt (HGS130)",not known
Nissan,"280 Zx,zxt","280 Zx,zxt (HGS130)",not known
Nissan,"280 Zx,zxt","280 Zx,zxt (HGS130)",not known
Nissan,"280 Zx,zxt","280 Zx,zxt (HGS130)",not known
Nissan,Frontier,Frontier II Crew Cab (D40),not known
Nissan,Frontier,Frontier II Crew Cab (D40),not known
Nissan,Stagea,Stagea II (M35),13.852
Nissan,Stagea,Stagea II (M35),13.852
Nissan,Stagea,Stagea II (M35),13.776
Nissan,Stagea,Stagea II (M35),14.97
Nissan,Stagea,Stagea II (M35),14.639
Nissan,Frontier,"Frontier I Regular Cab (D22, facelift 2000)",not known
Nissan,Frontier,"Frontier I Regular Cab (D22, facelift 2000)",not known
Nissan,President,President (HG50),14.502
Nissan,Sylphy,"Sylphy (B17, facelift 2016)",11.4 sec ,15.828
Nissan,Sylphy,"Sylphy (B17, facelift 2016)",11.7 sec ,16.056
Nissan,Sylphy,"Sylphy (B17, facelift 2016)",11.8 sec ,16.0
Nissan,Cedric,Cedric (Y31),9 sec ,15.035
Nissan,Cedric,Cedric (Y31),10.6 sec ,15.943
Nissan,Cedric,Cedric (Y31),10.3 sec ,15.828
Nissan,Cedric,Cedric (Y31),17.3 sec ,19.063
Nissan,Cedric,Cedric (Y31),14.3 sec ,18.697
Nissan,Cedric,Cedric (Y31),7.8 sec ,14.773
Nissan,Cedric,Cedric (Y31),9.5 sec ,15.099
Nissan,Cedric,Cedric (Y31),12.6 sec ,17.012
Nissan,Cedric,Cedric (Y31),10.9 sec ,16.653
Nissan,Navara,Navara IV Double Cab,10.8 sec ,16.495
Nissan,Navara,Navara IV Double Cab,10.8 sec ,16.495
Nissan,Navara,Navara IV Double Cab,12 sec ,17.452
Nissan,Armada,"Armada I (WA60, facelift 2007)",14.773
Nissan,Armada,"Armada I (WA60, facelift 2007)",7.1 sec ,15.035
Nissan,X-Trail,"X-Trail I (T30, facelift 2003)",11.1 sec ,15.769
Nissan,X-Trail,"X-Trail I (T30, facelift 2003)",9.9 sec ,15.711
Nissan,X-Trail,"X-Trail I (T30, facelift 2003)",11.5 sec ,16.962
